"dataset","instrument_instance"
"http://data.globalchange.gov/dataset/nasa-podaac-remo_oi_sst_5km-ufrj-l4-samerica-v1-0","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-mur-jpl-l4-glob-v4-1","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smia_daily_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_monthly_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_3month_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_monthly_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smia_28day-runningmean_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_annual_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smia_annual_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smia_monthly-climatology_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_monthly-climatology_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_daily_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_28day-runningmean_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_7day_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smia_7day_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smia_seasonal-climatology_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smia_cumulative_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-18/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_gdr_netcdf","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_gdr_ssha_netcdf","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_all_v2","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-alt_tide_gauge_l4_ost_sla_us_west_coast","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_l2_ost_gdr_ver-c_binary","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_sgdr_netcdf","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_1deg","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_third-deg","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_cycles_v2","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_gmsl_ascii_v2","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aviso_l4_dyn_topo_1deg_1mo","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_l2_ost_sgdr_ver-c_binary","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_l2_ost_ssha_ver-c","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-recon_sea_level_ost_l4_v1","http://data.globalchange.gov/platform/jason-1/instrument/poseidon-2"
"http://data.globalchange.gov/dataset/nasa-podaac-ostm_l2_gdr_d","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-ostm_l2_igdr_ssha","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-ostm_l2_ogdr_ssha","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_all_v2","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-alt_tide_gauge_l4_ost_sla_us_west_coast","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_1deg","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_third-deg","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-ostm_l2_igdr","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-ostm_l2_ogdr","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-ostm_l2_sgdr_d","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_cycles_v2","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_gmsl_ascii_v2","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aviso_l4_dyn_topo_1deg_1mo","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-ostm_l2_gdr_ssha_d","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-recon_sea_level_ost_l4_v1","http://data.globalchange.gov/platform/jason-2/instrument/poseidon-3"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l2_sss_cap_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_smi_3month_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_smi_7day_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_smia_7day_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_smia_daily_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_smi_annual_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_smid_7day_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_smi_daily_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_smid_monthly_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_sm_smi_monthly_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_cap_monthly_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_raincorrected_cap_monthly_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_7day_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smia_7day_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smia_daily_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_annual_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_7day_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_annual_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_monthly_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_sm_smia_monthly_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_sm_smi_monthly_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l2_sss_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_monthly_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_seasonal-climatology_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_monthly_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_density_smi_monthly_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smia_3month_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_density_smi_3month_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_density_smi_annual_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_7day-runningmean_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smia_annual_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_density_smi_28day-runningmean_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_sm_smid_monthly_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_density_smi_7day_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smia_monthly_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_seasonal-climatology_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_cumulative_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smia_cumulative_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l2_sss_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_smid_annual_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_smi_monthly_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_biasadj_sm_smid_monthly_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_cap_7day_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-radiometer"
